provider,date,service,region,usageType,cost,currency,accountId
aws,2026-02-26,S3,ap-southeast-1,TimedStorage-ByteHrs,53.01,USD,887766554433
aws,2026-02-26,Kinesis,sa-east-1,ShardHour,73.43,USD,554433221100
aws,2026-02-27,Lambda,ap-southeast-1,ProvisionedConcurrency,59.0,USD,998877665544
aws,2026-02-27,Redshift,ap-southeast-1,NodeUsage:ra3.xlplus,375.59,USD,887766554433
aws,2026-02-27,CloudFront,eu-west-1,DataTransfer-Out-Bytes,54.29,USD,887766554433
aws,2026-02-27,DynamoDB,us-west-2,TimedStorage-ByteHrs,102.27,USD,554433221100
aws,2026-02-27,CloudFront,us-west-2,DataTransfer-Out-Bytes,138.81,USD,554433221100
aws,2026-02-27,ECS,ap-south-1,Fargate-GB-Hours,65.49,USD,887766554433
aws,2026-02-27,Redshift,sa-east-1,Storage-ByteHrs,262.77,USD,554433221100
aws,2026-02-27,EC2,us-east-1,BoxUsage:r6g.xlarge,122.32,USD,998877665544
aws,2026-02-27,CloudFront,ap-southeast-1,Requests-HTTPS-Proxy,57.35,USD,998877665544
aws,2026-02-27,Lambda,sa-east-1,ProvisionedConcurrency,37.31,USD,554433221100
aws,2026-02-27,OpenSearch,ap-southeast-1,Storage-GP3-ByteHrs,394.44,USD,998877665544
aws,2026-02-27,Redshift,eu-central-1,NodeUsage:ra3.xlplus,155.71,USD,554433221100
aws,2026-02-27,RDS,ap-southeast-1,RDS:Multi-AZ-Storage,1195.11,USD,554433221100
aws,2026-02-27,ECS,ap-southeast-1,Fargate-GB-Hours,13.0,USD,554433221100
aws,2026-02-27,Redshift,us-west-2,Storage-ByteHrs,1372.69,USD,887766554433
aws,2026-02-28,CloudFront,sa-east-1,Requests-HTTPS-Proxy,63.51,USD,998877665544
aws,2026-02-28,ECS,sa-east-1,Fargate-vCPU-Hours,119.23,USD,887766554433
aws,2026-02-28,ECS,sa-east-1,Fargate-vCPU-Hours,124.88,USD,554433221100
aws,2026-02-28,DynamoDB,us-east-1,WriteCapacityUnits,21.93,USD,887766554433
aws,2026-02-28,ElastiCache,ap-southeast-1,NodeUsage:cache.m6g.large,505.43,USD,554433221100
aws,2026-02-28,Kinesis,ap-southeast-1,PUT-Payload-Units,132.49,USD,887766554433
aws,2026-02-28,Kinesis,sa-east-1,PUT-Payload-Units,103.33,USD,554433221100
aws,2026-02-28,S3,us-west-2,DeepArchiveStorage,122.13,USD,998877665544
aws,2026-02-28,S3,us-west-2,DataTransfer-Out-Bytes,114.09,USD,554433221100
aws,2026-02-28,ECS,us-east-1,Fargate-vCPU-Hours,42.01,USD,554433221100
aws,2026-02-28,DynamoDB,eu-central-1,TimedStorage-ByteHrs,94.78,USD,998877665544
aws,2026-02-28,Redshift,us-west-2,NodeUsage:ra3.xlplus,181.39,USD,554433221100
aws,2026-02-28,ElastiCache,us-east-1,NodeUsage:cache.r6g.large,230.64,USD,554433221100
aws,2026-02-28,DynamoDB,us-west-2,OnDemandIO-Read,137.11,USD,998877665544
aws,2026-03-01,S3,ap-southeast-1,TimedStorage-ByteHrs,5.42,USD,887766554433
aws,2026-03-01,EKS,us-east-1,Fargate-vCPU-Hours,303.13,USD,554433221100
aws,2026-03-01,OpenSearch,ap-southeast-1,DomainUsage:or1.medium,793.25,USD,554433221100
aws,2026-03-01,Kinesis,sa-east-1,ShardHour,88.77,USD,887766554433
aws,2026-03-01,OpenSearch,eu-west-1,DomainUsage:or1.medium,1285.59,USD,554433221100
aws,2026-03-01,ElastiCache,ap-southeast-1,NodeUsage:cache.m6g.large,357.91,USD,554433221100
aws,2026-03-01,Redshift,ap-southeast-1,NodeUsage:ra3.xlplus,1436.27,USD,998877665544
aws,2026-03-01,Kinesis,us-west-2,ShardHour,31.77,USD,554433221100
aws,2026-03-01,DynamoDB,us-east-1,ReadCapacityUnits,48.19,USD,887766554433
aws,2026-03-01,ECS,eu-central-1,Fargate-GB-Hours,71.11,USD,998877665544
aws,2026-03-01,EKS,eu-central-1,EKS-Cluster-Hours,207.73,USD,998877665544
aws,2026-03-01,RDS,eu-west-1,RDS:PIOPS-Storage,1205.77,USD,998877665544
aws,2026-03-02,RDS,eu-west-1,InstanceUsage:db.r6g.2xlarge,308.84,USD,887766554433
aws,2026-03-02,EKS,us-west-2,Fargate-vCPU-Hours,446.03,USD,887766554433
aws,2026-03-02,OpenSearch,us-west-2,DomainUsage:or1.medium,1555.36,USD,887766554433
aws,2026-03-02,S3,eu-west-1,DeepArchiveStorage,112.97,USD,998877665544
aws,2026-03-02,Kinesis,eu-central-1,ShardHour,77.4,USD,554433221100
aws,2026-03-02,S3,sa-east-1,TimedStorage-ByteHrs,45.77,USD,998877665544
aws,2026-03-02,CloudFront,ap-south-1,DataTransfer-Out-Bytes,84.76,USD,554433221100
aws,2026-03-02,Redshift,us-east-1,NodeUsage:ra3.xlplus,1454.9,USD,998877665544
aws,2026-03-02,Lambda,us-east-1,RequestCount,106.25,USD,887766554433
aws,2026-03-02,RDS,ap-southeast-1,RDS:PIOPS-Storage,1076.76,USD,998877665544
aws,2026-03-02,RDS,eu-central-1,InstanceUsage:db.r6g.2xlarge,1411.76,USD,998877665544
aws,2026-03-02,ECS,ap-southeast-1,Fargate-vCPU-Hours,123.63,USD,998877665544
aws,2026-03-03,CloudFront,ap-southeast-1,Invalidations,120.43,USD,998877665544
aws,2026-03-03,CloudFront,eu-west-1,Requests-HTTPS-Proxy,20.52,USD,554433221100
aws,2026-03-03,RDS,eu-west-1,InstanceUsage:db.r6g.2xlarge,1085.79,USD,998877665544
aws,2026-03-03,ElastiCache,ap-south-1,NodeUsage:cache.m6g.large,341.5,USD,998877665544
aws,2026-03-03,ElastiCache,us-west-2,NodeUsage:cache.m6g.large,340.19,USD,998877665544
aws,2026-03-03,OpenSearch,ap-south-1,Storage-GP3-ByteHrs,1532.85,USD,887766554433
aws,2026-03-03,CloudFront,eu-central-1,Requests-HTTPS-Proxy,35.18,USD,887766554433
aws,2026-03-03,Kinesis,eu-west-1,PUT-Payload-Units,120.54,USD,998877665544
aws,2026-03-03,OpenSearch,us-west-2,DomainUsage:or1.medium,1002.27,USD,998877665544
aws,2026-03-03,ECS,ap-south-1,Fargate-vCPU-Hours,20.37,USD,554433221100
aws,2026-03-03,S3,us-west-2,DeepArchiveStorage,89.32,USD,554433221100
aws,2026-03-03,OpenSearch,ap-south-1,DomainUsage:or1.medium,1313.37,USD,998877665544
aws,2026-03-03,CloudFront,ap-southeast-1,Requests-HTTPS-Proxy,77.13,USD,887766554433
aws,2026-03-03,DynamoDB,us-west-2,OnDemandIO-Read,72.19,USD,554433221100
aws,2026-03-04,Kinesis,ap-south-1,PUT-Payload-Units,65.82,USD,998877665544
aws,2026-03-04,DynamoDB,sa-east-1,OnDemandIO-Read,82.07,USD,554433221100
aws,2026-03-04,DynamoDB,eu-west-1,OnDemandIO-Read,56.29,USD,998877665544
aws,2026-03-04,RDS,eu-west-1,InstanceUsage:db.r6g.2xlarge,748.24,USD,887766554433
aws,2026-03-04,S3,sa-east-1,Requests-Tier1,33.12,USD,887766554433
aws,2026-03-04,DynamoDB,us-west-2,ReadCapacityUnits,44.56,USD,887766554433
aws,2026-03-04,ElastiCache,us-west-2,NodeUsage:cache.r6g.large,575.4,USD,554433221100
aws,2026-03-04,DynamoDB,ap-south-1,WriteCapacityUnits,34.26,USD,998877665544
aws,2026-03-04,ECS,sa-east-1,Fargate-vCPU-Hours,28.57,USD,554433221100
aws,2026-03-04,ElastiCache,us-east-1,NodeUsage:cache.m6g.large,769.31,USD,554433221100
aws,2026-03-04,DynamoDB,sa-east-1,TimedStorage-ByteHrs,88.86,USD,887766554433
aws,2026-03-04,ElastiCache,us-east-1,NodeUsage:cache.m6g.large,680.85,USD,998877665544
aws,2026-03-04,DynamoDB,us-west-2,TimedStorage-ByteHrs,133.12,USD,554433221100
aws,2026-03-04,Redshift,eu-central-1,Storage-ByteHrs,326.36,USD,554433221100
aws,2026-03-04,CloudFront,sa-east-1,Requests-HTTPS-Proxy,0.32,USD,887766554433
aws,2026-03-04,DynamoDB,ap-south-1,ReadCapacityUnits,123.72,USD,887766554433
aws,2026-03-04,RDS,ap-southeast-1,InstanceUsage:db.r6g.2xlarge,1086.7,USD,887766554433
aws,2026-03-04,EKS,sa-east-1,Fargate-vCPU-Hours,475.31,USD,998877665544
aws,2026-03-04,RDS,sa-east-1,InstanceUsage:db.m6g.xlarge,1175.38,USD,554433221100
aws,2026-03-04,RDS,ap-south-1,InstanceUsage:db.m6g.xlarge,371.78,USD,998877665544
aws,2026-03-05,RDS,eu-west-1,RDS:PIOPS-Storage,1445.84,USD,887766554433
aws,2026-03-05,ElastiCache,eu-central-1,NodeUsage:cache.m6g.large,53.68,USD,998877665544
aws,2026-03-05,ElastiCache,ap-south-1,NodeUsage:cache.r6g.large,331.86,USD,998877665544
aws,2026-03-05,ElastiCache,eu-west-1,NodeUsage:cache.m6g.large,671.77,USD,554433221100
aws,2026-03-05,ECS,eu-central-1,Fargate-vCPU-Hours,47.6,USD,554433221100
aws,2026-03-05,RDS,ap-south-1,InstanceUsage:db.m6g.xlarge,1355.32,USD,554433221100
aws,2026-03-05,OpenSearch,sa-east-1,Storage-GP3-ByteHrs,554.43,USD,554433221100
aws,2026-03-05,Redshift,sa-east-1,Storage-ByteHrs,1588.35,USD,998877665544
aws,2026-03-05,EKS,ap-southeast-1,Fargate-vCPU-Hours,52.45,USD,887766554433
aws,2026-03-05,EKS,eu-central-1,EKS-Cluster-Hours,284.5,USD,887766554433
aws,2026-03-05,RDS,us-east-1,InstanceUsage:db.m6g.xlarge,370.15,USD,554433221100
aws,2026-03-05,RDS,us-west-2,RDS:PIOPS-Storage,94.4,USD,554433221100
aws,2026-03-05,Redshift,eu-central-1,NodeUsage:ra3.xlplus,572.94,USD,554433221100
aws,2026-03-05,RDS,eu-west-1,RDS:PIOPS-Storage,291.71,USD,998877665544
aws,2026-03-05,Redshift,eu-central-1,Storage-ByteHrs,336.73,USD,887766554433
aws,2026-03-05,DynamoDB,sa-east-1,ReadCapacityUnits,79.12,USD,554433221100
aws,2026-03-05,S3,eu-central-1,Requests-Tier1,20.81,USD,887766554433
aws,2026-03-06,EC2,ap-south-1,EBS:VolumeUsage.gp3,87.19,USD,998877665544
aws,2026-03-06,OpenSearch,sa-east-1,DomainUsage:or1.medium,501.56,USD,887766554433
aws,2026-03-06,CloudFront,sa-east-1,DataTransfer-Out-Bytes,94.19,USD,554433221100
aws,2026-03-06,DynamoDB,us-east-1,TimedStorage-ByteHrs,60.28,USD,554433221100
aws,2026-03-06,S3,ap-southeast-1,DataTransfer-Out-Bytes,93.59,USD,554433221100
aws,2026-03-06,Lambda,us-west-2,RequestCount,6.84,USD,554433221100
aws,2026-03-07,EKS,us-west-2,Fargate-vCPU-Hours,109.3,USD,998877665544
aws,2026-03-07,Redshift,eu-west-1,Storage-ByteHrs,1338.95,USD,554433221100
aws,2026-03-07,OpenSearch,ap-south-1,Storage-GP3-ByteHrs,1052.77,USD,887766554433
aws,2026-03-07,ECS,ap-south-1,Fargate-vCPU-Hours,79.45,USD,554433221100
aws,2026-03-07,EC2,ap-southeast-1,BoxUsage:c6i.2xlarge,340.3,USD,887766554433
aws,2026-03-07,Lambda,eu-central-1,RequestCount,46.42,USD,998877665544
aws,2026-03-07,RDS,ap-southeast-1,RDS:PIOPS-Storage,1074.87,USD,998877665544
aws,2026-03-07,EKS,ap-southeast-1,EKS-Cluster-Hours,620.3,USD,554433221100
aws,2026-03-07,Lambda,eu-central-1,Lambda-GB-Second,34.32,USD,554433221100
aws,2026-03-07,EKS,sa-east-1,Fargate-vCPU-Hours,592.42,USD,554433221100
aws,2026-03-08,S3,ap-south-1,DeepArchiveStorage,38.34,USD,554433221100
aws,2026-03-08,ElastiCache,eu-central-1,NodeUsage:cache.r6g.large,402.77,USD,998877665544
aws,2026-03-08,ElastiCache,eu-central-1,NodeUsage:cache.m6g.large,498.28,USD,887766554433
aws,2026-03-08,EKS,eu-west-1,EKS-Cluster-Hours,753.24,USD,887766554433
aws,2026-03-08,ECS,sa-east-1,Fargate-GB-Hours,88.62,USD,998877665544
aws,2026-03-08,Kinesis,ap-south-1,ShardHour,88.34,USD,554433221100
aws,2026-03-08,Redshift,ap-southeast-1,NodeUsage:ra3.xlplus,169.31,USD,554433221100
aws,2026-03-08,DynamoDB,ap-southeast-1,ReadCapacityUnits,9.39,USD,887766554433
aws,2026-03-08,Lambda,ap-southeast-1,RequestCount,55.79,USD,887766554433
aws,2026-03-08,Lambda,us-east-1,Lambda-GB-Second,15.02,USD,554433221100
aws,2026-03-09,OpenSearch,eu-central-1,Storage-GP3-ByteHrs,453.54,USD,998877665544
aws,2026-03-09,Redshift,ap-southeast-1,Storage-ByteHrs,1287.16,USD,554433221100
aws,2026-03-09,RDS,eu-central-1,InstanceUsage:db.r6g.2xlarge,467.65,USD,887766554433
aws,2026-03-09,Redshift,eu-west-1,NodeUsage:ra3.xlplus,1144.81,USD,887766554433
aws,2026-03-09,CloudFront,us-east-1,DataTransfer-Out-Bytes,104.3,USD,554433221100
aws,2026-03-09,CloudFront,eu-central-1,Requests-HTTPS-Proxy,2.4,USD,554433221100
aws,2026-03-09,ECS,eu-west-1,Fargate-GB-Hours,93.57,USD,887766554433
aws,2026-03-09,DynamoDB,us-east-1,TimedStorage-ByteHrs,71.62,USD,554433221100
aws,2026-03-09,EC2,ap-south-1,DataTransfer-Out-Bytes,761.34,USD,554433221100
aws,2026-03-09,CloudFront,eu-central-1,Requests-HTTPS-Proxy,93.29,USD,887766554433
aws,2026-03-09,ElastiCache,eu-central-1,NodeUsage:cache.m6g.large,528.99,USD,554433221100
aws,2026-03-09,Kinesis,us-east-1,PUT-Payload-Units,85.74,USD,887766554433
aws,2026-03-10,ElastiCache,us-east-1,NodeUsage:cache.r6g.large,356.35,USD,887766554433
aws,2026-03-10,Kinesis,ap-south-1,PUT-Payload-Units,103.53,USD,554433221100
aws,2026-03-10,EC2,eu-west-1,BoxUsage:t4g.xlarge,339.77,USD,887766554433
aws,2026-03-10,ECS,eu-west-1,Fargate-vCPU-Hours,61.69,USD,998877665544
aws,2026-03-10,ElastiCache,ap-south-1,NodeUsage:cache.m6g.large,144.09,USD,998877665544
aws,2026-03-10,S3,us-west-2,Requests-Tier1,77.6,USD,998877665544
aws,2026-03-10,OpenSearch,eu-central-1,DomainUsage:or1.medium,1014.62,USD,998877665544
aws,2026-03-10,ECS,ap-southeast-1,Fargate-vCPU-Hours,125.54,USD,887766554433
aws,2026-03-10,S3,ap-southeast-1,TimedStorage-ByteHrs,93.51,USD,554433221100
aws,2026-03-10,EKS,ap-southeast-1,Fargate-vCPU-Hours,451.73,USD,998877665544
aws,2026-03-10,DynamoDB,eu-west-1,TimedStorage-ByteHrs,24.93,USD,554433221100
aws,2026-03-10,S3,ap-southeast-1,DataTransfer-Out-Bytes,132.99,USD,554433221100
aws,2026-03-10,ECS,ap-south-1,Fargate-GB-Hours,22.82,USD,554433221100
aws,2026-03-10,CloudFront,eu-central-1,Requests-HTTPS-Proxy,74.31,USD,554433221100
aws,2026-03-10,DynamoDB,us-west-2,ReadCapacityUnits,125.39,USD,998877665544
aws,2026-03-10,EC2,eu-central-1,DataTransfer-Out-Bytes,481.31,USD,887766554433
aws,2026-03-11,EC2,sa-east-1,BoxUsage:r6g.xlarge,118.19,USD,998877665544
aws,2026-03-11,CloudFront,us-west-2,DataTransfer-Out-Bytes,59.44,USD,998877665544
aws,2026-03-11,DynamoDB,ap-southeast-1,WriteCapacityUnits,133.2,USD,554433221100
aws,2026-03-11,CloudFront,eu-west-1,DataTransfer-Out-Bytes,13.67,USD,554433221100
aws,2026-03-11,RDS,eu-west-1,InstanceUsage:db.m6g.xlarge,1461.41,USD,554433221100
aws,2026-03-11,ECS,eu-central-1,Fargate-GB-Hours,3.41,USD,998877665544
aws,2026-03-11,Lambda,ap-south-1,ProvisionedConcurrency,44.36,USD,554433221100
aws,2026-03-12,CloudFront,us-west-2,Invalidations,5.83,USD,998877665544
aws,2026-03-12,DynamoDB,sa-east-1,TimedStorage-ByteHrs,8.97,USD,887766554433
aws,2026-03-12,EC2,us-west-2,BoxUsage:r6g.xlarge,587.02,USD,887766554433
aws,2026-03-12,ECS,ap-south-1,Fargate-vCPU-Hours,139.85,USD,887766554433
aws,2026-03-12,Redshift,ap-southeast-1,NodeUsage:ra3.xlplus,1198.67,USD,998877665544
aws,2026-03-12,OpenSearch,eu-central-1,DomainUsage:or1.medium,1342.85,USD,554433221100
aws,2026-03-12,ECS,ap-south-1,Fargate-vCPU-Hours,9.34,USD,554433221100
aws,2026-03-12,EC2,eu-central-1,BoxUsage:c6i.2xlarge,166.38,USD,554433221100
aws,2026-03-12,Lambda,us-west-2,Lambda-GB-Second,5.1,USD,887766554433
aws,2026-03-13,EKS,sa-east-1,Fargate-vCPU-Hours,334.69,USD,998877665544
aws,2026-03-13,ECS,ap-southeast-1,Fargate-vCPU-Hours,4.54,USD,554433221100
aws,2026-03-13,Redshift,sa-east-1,Storage-ByteHrs,443.28,USD,554433221100
aws,2026-03-13,ECS,eu-west-1,Fargate-GB-Hours,103.23,USD,887766554433
aws,2026-03-13,CloudFront,ap-southeast-1,DataTransfer-Out-Bytes,77.09,USD,554433221100
aws,2026-03-13,Kinesis,us-east-1,ShardHour,112.78,USD,554433221100
aws,2026-03-13,ElastiCache,us-west-2,NodeUsage:cache.r6g.large,534.92,USD,887766554433
aws,2026-03-13,RDS,ap-south-1,RDS:PIOPS-Storage,285.66,USD,998877665544
aws,2026-03-14,S3,eu-west-1,Requests-Tier1,89.92,USD,998877665544
aws,2026-03-14,ECS,sa-east-1,Fargate-GB-Hours,135.77,USD,554433221100
aws,2026-03-14,Lambda,us-west-2,ProvisionedConcurrency,44.14,USD,554433221100
aws,2026-03-14,EKS,us-west-2,Fargate-vCPU-Hours,239.79,USD,554433221100
aws,2026-03-14,Kinesis,sa-east-1,PUT-Payload-Units,100.03,USD,554433221100
aws,2026-03-14,Redshift,ap-south-1,Storage-ByteHrs,183.16,USD,887766554433
aws,2026-03-14,EC2,ap-south-1,BoxUsage:t4g.xlarge,339.14,USD,998877665544
aws,2026-03-14,OpenSearch,us-west-2,DomainUsage:or1.medium,679.57,USD,554433221100
aws,2026-03-14,CloudFront,ap-southeast-1,Requests-HTTPS-Proxy,78.18,USD,554433221100
aws,2026-03-14,S3,us-west-2,DeepArchiveStorage,42.91,USD,554433221100
aws,2026-03-14,DynamoDB,eu-central-1,WriteCapacityUnits,105.16,USD,887766554433
aws,2026-03-14,RDS,sa-east-1,RDS:PIOPS-Storage,816.82,USD,554433221100
aws,2026-03-15,Kinesis,us-west-2,ShardHour,126.42,USD,554433221100
aws,2026-03-15,RDS,sa-east-1,InstanceUsage:db.m6g.xlarge,840.54,USD,887766554433
aws,2026-03-15,RDS,eu-west-1,RDS:PIOPS-Storage,588.95,USD,554433221100
aws,2026-03-15,Kinesis,us-west-2,PUT-Payload-Units,1873.2,USD,554433221100
aws,2026-03-15,RDS,ap-south-1,InstanceUsage:db.r6g.2xlarge,405.32,USD,998877665544
aws,2026-03-15,ElastiCache,us-west-2,NodeUsage:cache.m6g.large,3717.03,USD,998877665544
aws,2026-03-15,Redshift,sa-east-1,Storage-ByteHrs,1064.04,USD,998877665544
aws,2026-03-15,Kinesis,eu-west-1,PUT-Payload-Units,97.86,USD,998877665544
aws,2026-03-15,EKS,ap-south-1,EKS-Cluster-Hours,3408.96,USD,554433221100
aws,2026-03-15,CloudFront,eu-central-1,DataTransfer-Out-Bytes,125.83,USD,998877665544
aws,2026-03-15,ECS,sa-east-1,Fargate-vCPU-Hours,4354.88,USD,887766554433
aws,2026-03-16,S3,ap-southeast-1,DeepArchiveStorage,87.34,USD,554433221100
aws,2026-03-16,Lambda,us-west-2,ProvisionedConcurrency,29.94,USD,554433221100
aws,2026-03-16,EKS,eu-west-1,Fargate-vCPU-Hours,205.13,USD,887766554433
aws,2026-03-16,Redshift,eu-west-1,Storage-ByteHrs,774.88,USD,554433221100
aws,2026-03-16,CloudFront,eu-west-1,Invalidations,5.65,USD,998877665544
aws,2026-03-16,Kinesis,eu-central-1,ShardHour,51.01,USD,887766554433
aws,2026-03-16,S3,eu-central-1,Requests-Tier1,85.93,USD,554433221100
aws,2026-03-16,Redshift,eu-west-1,NodeUsage:ra3.xlplus,517.9,USD,554433221100
aws,2026-03-16,ElastiCache,eu-central-1,NodeUsage:cache.r6g.large,458.42,USD,887766554433
aws,2026-03-16,EC2,eu-west-1,BoxUsage:c6i.2xlarge,268.61,USD,554433221100
aws,2026-03-16,CloudFront,ap-south-1,Requests-HTTPS-Proxy,115.77,USD,887766554433
aws,2026-03-16,OpenSearch,us-west-2,DomainUsage:or1.medium,590.98,USD,887766554433
aws,2026-03-16,Redshift,eu-central-1,NodeUsage:ra3.xlplus,1491.35,USD,998877665544
aws,2026-03-16,DynamoDB,ap-south-1,OnDemandIO-Read,57.55,USD,554433221100
aws,2026-03-16,EC2,us-west-2,BoxUsage:t4g.xlarge,472.37,USD,887766554433
aws,2026-03-16,ECS,us-east-1,Fargate-GB-Hours,79.59,USD,887766554433
aws,2026-03-16,EC2,us-west-2,BoxUsage:t4g.xlarge,688.42,USD,887766554433
aws,2026-03-16,EC2,ap-southeast-1,BoxUsage:t4g.xlarge,391.33,USD,554433221100
aws,2026-03-17,DynamoDB,sa-east-1,OnDemandIO-Read,15.07,USD,998877665544
aws,2026-03-17,ElastiCache,ap-southeast-1,NodeUsage:cache.r6g.large,9.16,USD,887766554433
aws,2026-03-17,ElastiCache,ap-southeast-1,NodeUsage:cache.m6g.large,778.07,USD,554433221100
aws,2026-03-17,Redshift,ap-south-1,NodeUsage:ra3.xlplus,993.33,USD,887766554433
aws,2026-03-17,RDS,ap-southeast-1,InstanceUsage:db.m6g.xlarge,380.66,USD,887766554433
aws,2026-03-17,ElastiCache,us-east-1,NodeUsage:cache.r6g.large,134.61,USD,554433221100
aws,2026-03-17,Redshift,sa-east-1,NodeUsage:ra3.xlplus,965.34,USD,887766554433
aws,2026-03-17,ElastiCache,us-east-1,NodeUsage:cache.r6g.large,387.0,USD,887766554433
aws,2026-03-17,EC2,us-east-1,BoxUsage:r6g.xlarge,753.05,USD,998877665544
aws,2026-03-17,EC2,eu-west-1,BoxUsage:r6g.xlarge,206.69,USD,887766554433
aws,2026-03-17,ECS,eu-west-1,Fargate-GB-Hours,38.02,USD,887766554433
aws,2026-03-17,ECS,us-west-2,Fargate-vCPU-Hours,63.04,USD,998877665544
aws,2026-03-17,Lambda,us-east-1,Lambda-GB-Second,69.89,USD,998877665544
aws,2026-03-17,ElastiCache,eu-west-1,NodeUsage:cache.m6g.large,360.91,USD,887766554433
aws,2026-03-18,EKS,us-east-1,Fargate-vCPU-Hours,496.68,USD,554433221100
aws,2026-03-18,S3,eu-west-1,Requests-Tier1,64.13,USD,887766554433
aws,2026-03-18,S3,us-west-2,DeepArchiveStorage,28.07,USD,998877665544
aws,2026-03-18,DynamoDB,sa-east-1,OnDemandIO-Read,59.28,USD,554433221100
aws,2026-03-18,Kinesis,eu-central-1,PUT-Payload-Units,48.73,USD,998877665544
aws,2026-03-18,ElastiCache,eu-central-1,NodeUsage:cache.m6g.large,625.08,USD,998877665544
aws,2026-03-18,ECS,ap-south-1,Fargate-GB-Hours,86.24,USD,998877665544
aws,2026-03-18,S3,sa-east-1,Requests-Tier1,98.91,USD,887766554433
aws,2026-03-18,CloudFront,us-west-2,Invalidations,35.12,USD,554433221100
aws,2026-03-18,OpenSearch,us-east-1,DomainUsage:or1.medium,276.28,USD,998877665544
aws,2026-03-18,Redshift,us-west-2,Storage-ByteHrs,435.6,USD,887766554433
aws,2026-03-18,OpenSearch,sa-east-1,Storage-GP3-ByteHrs,323.38,USD,554433221100
aws,2026-03-19,ECS,sa-east-1,Fargate-GB-Hours,90.87,USD,887766554433
aws,2026-03-19,S3,sa-east-1,DataTransfer-Out-Bytes,38.4,USD,998877665544
aws,2026-03-19,Redshift,sa-east-1,Storage-ByteHrs,658.74,USD,998877665544
aws,2026-03-19,S3,us-east-1,Requests-Tier1,50.39,USD,998877665544
aws,2026-03-19,Kinesis,us-east-1,PUT-Payload-Units,20.75,USD,554433221100
aws,2026-03-19,EC2,us-west-2,BoxUsage:t4g.xlarge,286.72,USD,998877665544
aws,2026-03-19,DynamoDB,ap-south-1,OnDemandIO-Read,96.85,USD,554433221100
aws,2026-03-19,DynamoDB,us-east-1,TimedStorage-ByteHrs,46.01,USD,887766554433
aws,2026-03-20,OpenSearch,us-east-1,DomainUsage:or1.medium,279.32,USD,998877665544
aws,2026-03-20,EC2,us-west-2,EBS:VolumeUsage.gp3,739.52,USD,887766554433
aws,2026-03-20,DynamoDB,sa-east-1,TimedStorage-ByteHrs,63.86,USD,998877665544
aws,2026-03-20,CloudFront,eu-central-1,Requests-HTTPS-Proxy,33.27,USD,998877665544
aws,2026-03-20,ElastiCache,ap-south-1,NodeUsage:cache.r6g.large,278.06,USD,554433221100
aws,2026-03-20,ElastiCache,ap-southeast-1,NodeUsage:cache.m6g.large,331.06,USD,887766554433
aws,2026-03-20,DynamoDB,eu-central-1,OnDemandIO-Read,28.46,USD,554433221100
aws,2026-03-20,RDS,sa-east-1,InstanceUsage:db.m6g.xlarge,1061.22,USD,554433221100
aws,2026-03-20,ElastiCache,ap-southeast-1,NodeUsage:cache.r6g.large,284.77,USD,554433221100
aws,2026-03-20,Kinesis,eu-central-1,ShardHour,27.03,USD,887766554433
aws,2026-03-20,RDS,us-west-2,InstanceUsage:db.m6g.xlarge,103.95,USD,998877665544
aws,2026-03-20,ElastiCache,sa-east-1,NodeUsage:cache.r6g.large,86.13,USD,554433221100
aws,2026-03-20,Kinesis,eu-west-1,ShardHour,101.26,USD,887766554433
aws,2026-03-20,DynamoDB,sa-east-1,OnDemandIO-Read,95.28,USD,887766554433
aws,2026-03-20,Lambda,ap-southeast-1,Lambda-GB-Second,137.57,USD,998877665544
aws,2026-03-21,OpenSearch,ap-south-1,DomainUsage:or1.medium,1079.41,USD,998877665544
aws,2026-03-21,EKS,sa-east-1,Fargate-vCPU-Hours,466.91,USD,554433221100
aws,2026-03-21,EC2,sa-east-1,BoxUsage:r6g.xlarge,312.52,USD,554433221100
aws,2026-03-21,DynamoDB,sa-east-1,ReadCapacityUnits,75.08,USD,998877665544
aws,2026-03-21,CloudFront,ap-southeast-1,DataTransfer-Out-Bytes,47.88,USD,998877665544
aws,2026-03-21,EC2,us-east-1,BoxUsage:r6g.xlarge,130.48,USD,887766554433
aws,2026-03-21,ECS,eu-west-1,Fargate-GB-Hours,25.04,USD,554433221100
aws,2026-03-21,CloudFront,eu-west-1,Requests-HTTPS-Proxy,37.12,USD,887766554433
aws,2026-03-21,DynamoDB,us-west-2,WriteCapacityUnits,11.56,USD,998877665544
aws,2026-03-21,OpenSearch,us-east-1,Storage-GP3-ByteHrs,895.34,USD,887766554433
aws,2026-03-21,EC2,us-east-1,DataTransfer-Out-Bytes,774.72,USD,887766554433
aws,2026-03-22,EKS,eu-west-1,EKS-Cluster-Hours,202.06,USD,554433221100
aws,2026-03-22,EKS,us-west-2,EKS-Cluster-Hours,468.23,USD,998877665544
aws,2026-03-22,Redshift,ap-southeast-1,Storage-ByteHrs,863.84,USD,554433221100
aws,2026-03-22,DynamoDB,us-east-1,OnDemandIO-Read,34.74,USD,887766554433
aws,2026-03-22,Kinesis,sa-east-1,ShardHour,132.74,USD,998877665544
aws,2026-03-22,EC2,eu-central-1,BoxUsage:r6g.xlarge,676.18,USD,554433221100
aws,2026-03-22,EKS,us-west-2,Fargate-vCPU-Hours,38.28,USD,887766554433
